lemma,noun_count,verb_count,majority_tag,total_count,minority_count,minority_ratio,is_flexible,nv_cosine_similarity,n_variation,v_variation
conca,433,77,NOUN,510,77,0.15098039215686274,True,0.8379139304161072,9.308540344238281,4.385634899139404
executar,32,477,VERB,509,32,0.06286836935166994,True,0.9658229351043701,8.973719596862793,9.49382495880127
acompanyar,58,449,VERB,507,58,0.11439842209072978,True,0.9665490388870239,9.192544937133789,9.98363208770752
estimar,71,429,VERB,500,71,0.142,True,0.8614702224731445,7.6623454093933105,8.846688270568848
dificultat,462,32,NOUN,494,32,0.06477732793522267,True,0.9014440774917603,8.695499420166016,8.35006332397461
corona,403,90,NOUN,493,90,0.18255578093306288,True,0.8293204307556152,7.549956798553467,8.562273979187012
fabricant,217,273,VERB,490,217,0.44285714285714284,True,0.9516500234603882,8.296805381774902,8.530698776245117
condemnar,167,323,VERB,490,167,0.3408163265306122,True,0.9571120738983154,7.896608829498291,8.236974716186523
sumar,212,275,VERB,487,212,0.4353182751540041,True,0.8144537210464478,8.222968101501465,9.635637283325195
atendre,308,178,NOUN,486,178,0.3662551440329218,True,0.7746176719665527,10.049027442932129,9.615756034851074
presa,423,52,NOUN,475,52,0.10947368421052632,True,0.856117844581604,8.211400985717773,8.361857414245605
retorn,403,70,NOUN,473,70,0.14799154334038056,True,0.910381555557251,8.937304496765137,9.11751937866211
combinar,41,423,VERB,464,41,0.08836206896551724,True,0.800494372844696,8.560440063476562,9.723129272460938
falta,331,122,NOUN,453,122,0.2693156732891832,True,0.8785929679870605,7.569599151611328,8.63990306854248
manca,417,33,NOUN,450,33,0.07333333333333333,True,0.8791123032569885,7.085781097412109,7.403571128845215
crida,130,312,VERB,442,130,0.29411764705882354,True,0.9450862407684326,7.656633377075195,8.506637573242188
aprendre,44,397,VERB,441,44,0.09977324263038549,True,0.9211074113845825,8.84393310546875,8.968708038330078
classificar,30,390,VERB,420,30,0.07142857142857142,True,0.8674691319465637,9.508142471313477,9.091997146606445
