lemma,noun_count,verb_count,majority_tag,total_count,minority_count,minority_ratio,is_flexible,nv_cosine_similarity,n_variation,v_variation
suosittu,46,70,VERB,116,46,0.39655172413793105,True,0.9868032336235046,7.750136852264404,8.562799453735352
leikkiä,46,68,VERB,114,46,0.40350877192982454,True,0.9430705904960632,7.595890522003174,6.51393985748291
helvetti,79,31,NOUN,110,31,0.2818181818181818,True,0.9629076719284058,7.3625807762146,7.953886032104492
tumma,46,62,VERB,108,46,0.42592592592592593,True,0.9908607006072998,7.910610198974609,7.059938430786133
saaa,46,58,VERB,104,46,0.4423076923076923,True,0.8056543469429016,5.852270603179932,10.347887992858887
tyylil,49,54,VERB,103,49,0.47572815533980584,True,0.9708999991416931,8.147113800048828,9.594183921813965
do,67,36,NOUN,103,36,0.34951456310679613,True,0.8386409282684326,9.429774284362793,9.406549453735352
viidi,45,56,VERB,101,45,0.44554455445544555,True,0.9887741804122925,8.397663116455078,7.298295974731445
raaka-aine,62,38,NOUN,100,38,0.38,True,0.9824590086936951,6.163287162780762,5.354844570159912
kutsuttu,33,65,VERB,98,33,0.336734693877551,True,0.9913802146911621,8.035133361816406,7.644287586212158
etelä-pohjanmaa,49,44,NOUN,93,44,0.4731182795698925,True,0.9928263425827026,7.13763952255249,6.66650915145874
maunu,42,50,VERB,92,42,0.45652173913043476,True,0.7724615931510925,8.123689651489258,5.854950904846191
sy,52,37,NOUN,89,37,0.4157303370786517,True,0.8702914714813232,10.480745315551758,7.555809020996094
ä,53,33,NOUN,86,33,0.38372093023255816,True,0.7718480825424194,10.590378761291504,9.76053524017334
asemakaava,54,30,NOUN,84,30,0.35714285714285715,True,0.9827041625976562,7.422863483428955,5.545177459716797
vahva,49,35,NOUN,84,35,0.4166666666666667,True,0.982474148273468,7.959653854370117,7.624434947967529
sulka,51,31,NOUN,82,31,0.3780487804878049,True,0.8328068852424622,7.156230449676514,7.141780376434326
niitty,37,44,VERB,81,37,0.4567901234567901,True,0.9861594438552856,6.781050205230713,6.015819549560547
lyhyä,30,50,VERB,80,30,0.375,True,0.9595181941986084,6.906853675842285,7.986001968383789
kova,50,30,NOUN,80,30,0.375,True,0.9736355543136597,8.070493698120117,7.622156143188477
oma,48,31,NOUN,79,31,0.3924050632911392,True,0.8967383503913879,10.597639083862305,9.894023895263672
hattu,37,40,VERB,77,37,0.4805194805194805,True,0.9788647890090942,6.974118232727051,6.931801795959473
pohjois-pohjanmaa,38,35,NOUN,73,35,0.4794520547945205,True,0.9717867374420166,8.291953086853027,6.549912452697754
itärintama,34,37,VERB,71,34,0.4788732394366197,True,0.9335708618164062,6.394711494445801,7.002813339233398
heli,36,34,NOUN,70,34,0.4857142857142857,True,0.9727376699447632,7.653066635131836,8.131332397460938
kota,36,32,NOUN,68,32,0.47058823529411764,True,0.9451903700828552,6.493282318115234,6.822484970092773
vertaaa,30,30,NOUN,60,30,0.5,True,0.6944677829742432,1.49525785446167,7.452859878540039
