lemma,noun_count,verb_count,majority_tag,total_count,minority_count,minority_ratio,is_flexible,nv_cosine_similarity,n_variation,v_variation
lide,532,662,VERB,1194,532,0.4455611390284757,True,0.85845947265625,9.010704040527344,9.605359077453613
tegne,203,981,VERB,1184,203,0.17145270270270271,True,0.9264101982116699,10.794238090515137,10.457537651062012
tro,297,863,VERB,1160,297,0.2560344827586207,True,0.8494126796722412,7.781054496765137,9.803670883178711
liste,886,263,NOUN,1149,263,0.2288946910356832,True,0.9491645097732544,8.72127914428711,8.80490493774414
aftale,1017,123,NOUN,1140,123,0.10789473684210527,True,0.8758344054222107,8.423038482666016,8.582600593566895
vare,416,724,VERB,1140,416,0.3649122807017544,True,0.7281275987625122,7.071324825286865,8.85375690460205
troppe,1078,62,NOUN,1140,62,0.054385964912280704,True,0.9882113337516785,6.882351875305176,6.557036876678467
forbund,416,706,VERB,1122,416,0.37076648841354726,True,0.8837888240814209,9.7750825881958,8.370741844177246
male,546,538,NOUN,1084,538,0.496309963099631,True,0.9262731075286865,6.983894348144531,7.30788516998291
udtale,103,976,VERB,1079,103,0.09545875810936053,True,0.8981903791427612,7.731671333312988,8.609663963317871
kæmpe,122,948,VERB,1070,122,0.11401869158878504,True,0.9732958078384399,9.086081504821777,9.104743957519531
spor,1006,62,NOUN,1068,62,0.05805243445692884,True,0.9116643071174622,7.636797904968262,7.14840030670166
farve,953,105,NOUN,1058,105,0.09924385633270322,True,0.9858697056770325,7.577870845794678,7.539384841918945
skade,774,254,NOUN,1028,254,0.24708171206225682,True,0.9577859044075012,7.120266437530518,7.455549716949463
træne,575,451,NOUN,1026,451,0.4395711500974659,True,0.9435480237007141,6.943077564239502,7.372079372406006
tilhører,65,936,VERB,1001,65,0.06493506493506493,True,0.8003092408180237,8.560426712036133,10.794950485229492
tvinge,62,886,VERB,948,62,0.06540084388185655,True,0.9071372747421265,7.741061210632324,8.865241050720215
elev,846,101,NOUN,947,101,0.10665258711721225,True,0.8756085634231567,8.257647514343262,8.980279922485352
plante,859,78,NOUN,937,78,0.0832443970117396,True,0.8174455165863037,7.116224765777588,8.727855682373047
lys,872,54,NOUN,926,54,0.058315334773218146,True,0.9726933836936951,7.7884931564331055,7.734567642211914
