lemma,noun_count,verb_count,majority_tag,total_count,minority_count,minority_ratio,is_flexible,nv_cosine_similarity,n_variation,v_variation
priča,1806,197,NOUN,2003,197,0.0983524712930604,True,0.9539457559585571,9.468196868896484,9.335145950317383
proizvod,1399,514,NOUN,1913,514,0.26868792472556197,True,0.8784752488136292,9.13330078125,9.259066581726074
sila,1441,462,NOUN,1903,462,0.24277456647398843,True,0.9615784287452698,8.269529342651367,7.512051105499268
temelj,1491,400,NOUN,1891,400,0.21152829190904285,True,0.9002952575683594,9.15945053100586,7.676206588745117
nastaviti,194,1668,VERB,1862,194,0.1041890440386681,True,0.8431979417800903,8.065821647644043,8.35348129272461
rast,724,1020,VERB,1744,724,0.4151376146788991,True,0.8253780007362366,7.735315322875977,8.87179946899414
obuhvaćati,325,1318,VERB,1643,325,0.1978088861838101,True,0.5424268245697021,4.561959266662598,9.270538330078125
događaj,1532,86,NOUN,1618,86,0.05315203955500618,True,0.9305557012557983,8.452303886413574,8.062501907348633
pad,1200,378,NOUN,1578,378,0.23954372623574144,True,0.8296146988868713,9.530016899108887,8.233064651489258
izrada,1394,172,NOUN,1566,172,0.10983397190293742,True,0.8897756338119507,10.075104713439941,8.969075202941895
ploča,1376,77,NOUN,1453,77,0.05299380591878871,True,0.9869506359100342,7.008382797241211,6.8506975173950195
napraviti,124,1200,VERB,1324,124,0.09365558912386707,True,0.8223710656166077,6.921788692474365,9.445586204528809
postaviti,319,975,VERB,1294,319,0.24652241112828438,True,0.7961263656616211,8.128734588623047,9.661881446838379
prodaja,698,593,NOUN,1291,593,0.45933384972889235,True,0.9590738415718079,8.265677452087402,8.304791450500488
star,1156,83,NOUN,1239,83,0.06698950766747377,True,0.8595877885818481,10.405350685119629,11.791865348815918
mjera,1015,150,NOUN,1165,150,0.12875536480686695,True,0.8826406598091125,8.666330337524414,7.022326469421387
izgled,671,471,NOUN,1142,471,0.4124343257443082,True,0.9075025320053101,8.586103439331055,9.1414794921875
izlaziti,58,1052,VERB,1110,58,0.05225225225225225,True,0.9687994718551636,9.526263236999512,9.495631217956543
jezgra,978,72,NOUN,1050,72,0.06857142857142857,True,0.988206148147583,7.786791801452637,7.519228935241699
misliti,280,762,VERB,1042,280,0.2687140115163148,True,0.8929634094238281,7.207420349121094,8.562843322753906
zahtjev,918,71,NOUN,989,71,0.0717896865520728,True,0.9332380890846252,8.154272079467773,8.1796293258667
pokušaj,917,54,NOUN,971,54,0.055612770339855816,True,0.9351938962936401,9.636039733886719,9.426854133605957
finale,902,67,NOUN,969,67,0.06914344685242518,True,0.884465754032135,8.2605619430542,8.466126441955566
izdati,105,859,VERB,964,105,0.10892116182572614,True,0.9568977952003479,8.26404857635498,8.56648063659668
izvoditi,49,899,VERB,948,49,0.05168776371308017,True,0.9858555793762207,9.409112930297852,9.116321563720703
pristup,772,117,NOUN,889,117,0.13160854893138357,True,0.9683348536491394,7.10707950592041,7.210115909576416
priprema,599,279,NOUN,878,279,0.31776765375854216,True,0.9623836278915405,8.613533020019531,8.50181770324707
