lemma,noun_count,verb_count,majority_tag,total_count,minority_count,minority_ratio,is_flexible,nv_cosine_similarity,n_variation,v_variation
disimpan,37,426,VERB,463,37,0.07991360691144708,True,0.9863213300704956,7.730227947235107,7.707660675048828
terbit,32,427,VERB,459,32,0.06971677559912855,True,0.9069499969482422,8.916633605957031,7.541408061981201
lolos,31,423,VERB,454,31,0.06828193832599119,True,0.974969744682312,7.708906173706055,7.466992378234863
menara,400,49,NOUN,449,49,0.1091314031180401,True,0.9852188229560852,6.7923126220703125,7.939388751983643
bersaudara,235,190,NOUN,425,190,0.4470588235294118,True,0.9771023988723755,5.694617748260498,7.305691242218018
dagang,214,210,NOUN,424,210,0.49528301886792453,True,0.9929372072219849,7.162250518798828,7.0295586585998535
basis,343,81,NOUN,424,81,0.19103773584905662,True,0.965751051902771,7.650386810302734,6.781425952911377
arus,385,39,NOUN,424,39,0.09198113207547169,True,0.9808974266052246,6.4012603759765625,7.0780415534973145
menjelang,51,372,VERB,423,51,0.12056737588652482,True,0.9803415536880493,8.142056465148926,9.431343078613281
bertambah,30,391,VERB,421,30,0.07125890736342043,True,0.9399932622909546,8.130117416381836,7.219219207763672
gugur,243,177,NOUN,420,177,0.42142857142857143,True,0.936614453792572,8.134904861450195,8.388070106506348
tidur,216,193,NOUN,409,193,0.4718826405867971,True,0.9801837801933289,6.301248073577881,6.103002071380615
balap,291,101,NOUN,392,101,0.2576530612244898,True,0.9944514632225037,6.704997539520264,6.656532287597656
mundur,114,261,VERB,375,114,0.304,True,0.9802954196929932,7.060025691986084,6.774682521820068
mati,275,100,NOUN,375,100,0.26666666666666666,True,0.963545560836792,8.049819946289062,6.817808628082275
timbul,66,305,VERB,371,66,0.1778975741239892,True,0.9835630655288696,7.909131050109863,7.304876804351807
suka,95,261,VERB,356,95,0.26685393258426965,True,0.980951189994812,8.391408920288086,7.870423793792725
berfokus,49,305,VERB,354,49,0.1384180790960452,True,0.9913371801376343,6.903326034545898,7.1023759841918945
balik,274,76,NOUN,350,76,0.21714285714285714,True,0.9850298166275024,7.93478536605835,7.747931480407715
gejala,281,65,NOUN,346,65,0.18786127167630057,True,0.9559838771820068,8.408059120178223,6.403771877288818
meja,105,229,VERB,334,105,0.3143712574850299,True,0.9688087701797485,7.141843795776367,6.927353858947754
cedera,155,168,VERB,323,155,0.47987616099071206,True,0.9931991696357727,6.416162490844727,6.611914157867432
berbahaya,68,247,VERB,315,68,0.21587301587301588,True,0.9842633605003357,6.049426078796387,6.129290580749512
ganti,126,189,VERB,315,126,0.4,True,0.9121065139770508,7.326507091522217,7.43684196472168
menatasi,91,222,VERB,313,91,0.29073482428115016,True,0.9890537261962891,7.566067218780518,8.912089347839355
maksud,58,248,VERB,306,58,0.1895424836601307,True,0.9089077711105347,9.641674995422363,8.536676406860352
minum,226,77,NOUN,303,77,0.25412541254125415,True,0.9772405624389648,6.5668559074401855,6.2427873611450195
pemegang,165,134,NOUN,299,134,0.44816053511705684,True,0.9885671138763428,7.889452934265137,7.343382835388184
perlu,143,156,VERB,299,143,0.4782608695652174,True,0.8490309715270996,8.078652381896973,7.014078617095947
&amp,253,32,NOUN,285,32,0.11228070175438597,True,0.9486773014068604,8.168340682983398,6.78933048248291
bertahun-tahun,36,228,VERB,264,36,0.13636363636363635,True,0.9196478128433228,9.85228443145752,7.047443866729736
pecah,49,212,VERB,261,49,0.18773946360153257,True,0.9453412294387817,8.039900779724121,7.360992908477783
menundang,72,188,VERB,260,72,0.27692307692307694,True,0.9913644790649414,8.38831615447998,8.122694969177246
beras,146,110,NOUN,256,110,0.4296875,True,0.988735020160675,7.013864994049072,6.120047092437744
sempit,188,66,NOUN,254,66,0.25984251968503935,True,0.9854770302772522,7.325470447540283,7.268450736999512
rentang,195,56,NOUN,251,56,0.22310756972111553,True,0.9826102256774902,7.750572204589844,7.699859619140625
masing-masing,143,106,NOUN,249,106,0.42570281124497994,True,0.9896634817123413,9.057003021240234,9.718446731567383
baku,140,108,NOUN,248,108,0.43548387096774194,True,0.9586668014526367,6.948079586029053,6.9138922691345215
tulis,47,196,VERB,243,47,0.1934156378600823,True,0.9663133025169373,6.080234050750732,6.961802005767822
berkarya,55,187,VERB,242,55,0.22727272727272727,True,0.985775351524353,7.147332668304443,7.093873023986816
punah,116,115,NOUN,231,115,0.49783549783549785,True,0.9665237069129944,6.326692581176758,5.961581230163574
berharga,110,115,VERB,225,110,0.4888888888888889,True,0.9833564758300781,6.741658687591553,6.902968406677246
runtuh,82,140,VERB,222,82,0.36936936936936937,True,0.9331374168395996,7.469752311706543,6.969430446624756
kecantikan,161,61,NOUN,222,61,0.2747747747747748,True,0.9907722473144531,6.012618064880371,6.051598072052002
nanti,177,44,NOUN,221,44,0.19909502262443438,True,0.9750426411628723,7.242003440856934,7.316539287567139
pentaklukan,150,69,NOUN,219,69,0.3150684931506849,True,0.9953892230987549,6.855057239532471,6.52515172958374
lembut,129,79,NOUN,208,79,0.3798076923076923,True,0.988036036491394,7.161192893981934,6.813791275024414
membran,158,47,NOUN,205,47,0.22926829268292684,True,0.9927108287811279,6.24309778213501,6.052285671234131
ditolak,45,159,VERB,204,45,0.22058823529411764,True,0.9873648881912231,6.696818828582764,6.757327556610107
terapi,164,36,NOUN,200,36,0.18,True,0.9907397627830505,6.336453437805176,6.8831682205200195
disana,114,83,NOUN,197,83,0.4213197969543147,True,0.9873785376548767,6.197339057922363,6.453147888183594
bangkit,57,134,VERB,191,57,0.29842931937172773,True,0.9773932695388794,7.985278129577637,7.362030029296875
bicara,48,141,VERB,189,48,0.25396825396825395,True,0.9906049966812134,6.5897650718688965,6.730419635772705
diwakili,34,155,VERB,189,34,0.17989417989417988,True,0.9817624092102051,7.3654465675354,8.429383277893066
ketimbang,76,108,VERB,184,76,0.41304347826086957,True,0.9941785335540771,6.878566265106201,6.903651714324951
mandi,118,66,NOUN,184,66,0.358695652173913,True,0.9795928001403809,6.143006801605225,5.956449031829834
peternakan,131,52,NOUN,183,52,0.28415300546448086,True,0.9929174184799194,6.120103359222412,5.759748935699463
berburu,103,80,NOUN,183,80,0.4371584699453552,True,0.988848090171814,7.007327556610107,7.297601699829102
lari,105,74,NOUN,179,74,0.4134078212290503,True,0.9519664645195007,6.878752708435059,6.186849117279053
unggulan,107,72,NOUN,179,72,0.4022346368715084,True,0.9899581074714661,6.81094217300415,6.8929219245910645
usai,82,91,VERB,173,82,0.47398843930635837,True,0.3678988814353943,1.9002348184585571,7.254627704620361
unggul,93,80,NOUN,173,80,0.4624277456647399,True,0.9885010719299316,6.809586524963379,6.750221252441406
tahan,45,126,VERB,171,45,0.2631578947368421,True,0.9559401273727417,6.903635025024414,7.430776596069336
tersusun,36,132,VERB,168,36,0.21428571428571427,True,0.9804266691207886,7.0112714767456055,6.829776287078857
mendeteksi,47,114,VERB,161,47,0.2919254658385093,True,0.9895322322845459,7.074658393859863,7.6112165451049805
tenang,79,81,VERB,160,79,0.49375,True,0.9880266189575195,6.325968265533447,6.257374286651611
tercipta,54,105,VERB,159,54,0.33962264150943394,True,0.9519541263580322,7.685272216796875,7.995904922485352
mentunjang,97,57,NOUN,154,57,0.37012987012987014,True,0.8131009936332703,4.621589660644531,7.3032097816467285
serikat,43,109,VERB,152,43,0.28289473684210525,True,0.986965000629425,6.491982936859131,6.167047500610352
tepat,103,47,NOUN,150,47,0.31333333333333335,True,0.9972974061965942,1.746415138244629,2.4132845401763916
tentu,63,84,VERB,147,63,0.42857142857142855,True,0.9786015748977661,7.795472145080566,6.673858165740967
berrenang,113,34,NOUN,147,34,0.23129251700680273,True,0.9873406291007996,6.757816791534424,6.8228678703308105
tunduk,75,70,NOUN,145,70,0.4827586206896552,True,0.990281343460083,6.876785755157471,6.369933128356934
persis,95,44,NOUN,139,44,0.31654676258992803,True,0.9893137216567993,6.247308731079102,6.147253513336182
bangun,108,31,NOUN,139,31,0.22302158273381295,True,0.9610047340393066,7.184081077575684,7.035150051116943
main,52,87,VERB,139,52,0.37410071942446044,True,0.9376393556594849,6.729148864746094,7.543328285217285
menanam,91,32,NOUN,123,32,0.2601626016260163,True,0.9799540638923645,6.730045318603516,6.595627784729004
bersumpah,79,43,NOUN,122,43,0.3524590163934426,True,0.9884756803512573,7.098026275634766,6.9747819900512695
disambiguasi,48,73,VERB,121,48,0.39669421487603307,True,0.9986252188682556,3.9841721057891846,4.03145694732666
bernomor,64,56,NOUN,120,56,0.4666666666666667,True,0.9090012311935425,5.246982574462891,6.54052734375
berapi,81,39,NOUN,120,39,0.325,True,0.9841507077217102,6.363149166107178,7.799488067626953
menantu,66,52,NOUN,118,52,0.4406779661016949,True,0.9826421141624451,6.189746379852295,6.36726188659668
kavaleri,33,84,VERB,117,33,0.28205128205128205,True,0.9929291009902954,6.1395463943481445,5.7924485206604
teritori,34,83,VERB,117,34,0.2905982905982906,True,0.9905504584312439,7.007104396820068,6.783869743347168
pikir,39,76,VERB,115,39,0.3391304347826087,True,0.955230176448822,5.845317363739014,6.133415222167969
mangkat,44,69,VERB,113,44,0.3893805309734513,True,0.9800226092338562,8.208273887634277,7.6986403465271
cermin,57,55,NOUN,112,55,0.49107142857142855,True,0.992268443107605,6.74412727355957,6.185307025909424
menyerbu,64,48,NOUN,112,48,0.42857142857142855,True,0.9930410981178284,7.827407360076904,7.673587322235107
bermacam-macam,32,79,VERB,111,32,0.2882882882882883,True,0.9872430562973022,6.686065673828125,7.046849727630615
serang,53,57,VERB,110,53,0.4818181818181818,True,0.9684722423553467,6.902443885803223,6.05504846572876
bermuatan,77,32,NOUN,109,32,0.29357798165137616,True,0.9848522543907166,5.827824592590332,6.133713722229004
atribut,35,73,VERB,108,35,0.32407407407407407,True,0.9864221811294556,7.880067348480225,6.986959934234619
tamat,54,53,NOUN,107,53,0.4953271028037383,True,0.926398515701294,9.667314529418945,8.483733177185059
entah,54,52,NOUN,106,52,0.49056603773584906,True,0.9849133491516113,7.239541053771973,7.494457244873047
sebanding,71,35,NOUN,106,35,0.330188679245283,True,0.987561821937561,8.134378433227539,7.72004508972168
tembak,60,44,NOUN,104,44,0.4230769230769231,True,0.9904540181159973,6.191372394561768,6.119119167327881
tidaklah,43,59,VERB,102,43,0.4215686274509804,True,0.9919796586036682,7.142335891723633,7.399302005767822
galeri,34,68,VERB,102,34,0.3333333333333333,True,0.9463865756988525,9.109091758728027,6.941423416137695
dipenjara,42,58,VERB,100,42,0.42,True,0.9929521679878235,7.528197288513184,7.182353496551514
tertanggal,36,63,VERB,99,36,0.36363636363636365,True,0.9845336079597473,8.005965232849121,7.493578910827637
beli,49,50,VERB,99,49,0.494949494949495,True,0.9597498774528503,6.316170692443848,6.322188854217529
pilih,47,50,VERB,97,47,0.4845360824742268,True,0.9545129537582397,6.410423278808594,6.568663597106934
ditutupi,66,31,NOUN,97,31,0.31958762886597936,True,0.990552544593811,7.1614670753479,6.81203031539917
buat,39,52,VERB,91,39,0.42857142857142855,True,0.9608381390571594,7.792367935180664,8.064352035522461
masukan,35,55,VERB,90,35,0.3888888888888889,True,0.9857759475708008,6.972773551940918,6.65805196762085
buang,33,57,VERB,90,33,0.36666666666666664,True,0.986092209815979,6.438992023468018,6.195648193359375
seimbang,50,38,NOUN,88,38,0.4318181818181818,True,0.9849962592124939,7.019415855407715,6.795050621032715
terdeteksi,31,54,VERB,85,31,0.36470588235294116,True,0.979960560798645,7.054834365844727,6.990367889404297
hati-hati,50,33,NOUN,83,33,0.39759036144578314,True,0.9880053400993347,5.640723705291748,5.572530746459961
mula-mula,42,31,NOUN,73,31,0.4246575342465753,True,0.9807741641998291,7.407059669494629,7.879870891571045
kelembaban,39,34,NOUN,73,34,0.4657534246575342,True,0.9846632480621338,7.060612678527832,5.6883015632629395
surut,33,39,VERB,72,33,0.4583333333333333,True,0.9763728380203247,6.356624603271484,6.30426549911499
mentega,34,34,NOUN,68,34,0.5,True,0.9910372495651245,5.680859088897705,6.233645915985107
merokok,33,31,NOUN,64,31,0.484375,True,0.9763436317443848,5.113672256469727,6.63880729675293
