lemma,noun_count,verb_count,majority_tag,total_count,minority_count,minority_ratio,is_flexible,nv_cosine_similarity,n_variation,v_variation
sol,17171,2232,NOUN,19403,2232,0.11503375766634026,True,0.48969024419784546,9.51228141784668,9.999580383300781
urbs,15502,1479,NOUN,16981,1479,0.08709734409045404,True,0.9188966751098633,10.09078598022461,9.37426471710205
sino,11893,5086,NOUN,16979,5086,0.29954649861593735,True,0.6702898740768433,7.675251483917236,9.211104393005371
volo,9596,3581,NOUN,13177,3581,0.2717614024436518,True,0.6532476544380188,11.246099472045898,10.983360290527344
motus,2390,9363,VERB,11753,2390,0.20335233557389604,True,0.23768140375614166,8.00965690612793,5.981974124908447
coepi,5666,5554,NOUN,11220,5554,0.49500891265597147,True,0.6186480522155762,10.019330978393555,10.64436149597168
rex,9688,1190,NOUN,10878,1190,0.1093951093951094,True,0.9094510078430176,9.377494812011719,9.902989387512207
comitatus,3984,6649,VERB,10633,3984,0.3746825919307815,True,0.8167238235473633,7.875669956207275,10.364516258239746
vivo,4954,5598,VERB,10552,4954,0.4694844579226687,True,0.8572925329208374,9.333462715148926,10.468560218811035
duco,3934,6474,VERB,10408,3934,0.377978478093774,True,0.8383504748344421,10.102831840515137,10.68745231628418
lex,6126,4055,NOUN,10181,4055,0.39829093409291816,True,0.9019452333450317,9.60871410369873,9.177417755126953
scribo,1305,8581,VERB,9886,1305,0.13200485535100143,True,0.8694403767585754,9.70982551574707,10.59466552734375
attribuo,7138,818,NOUN,7956,818,0.10281548516842634,True,0.9725485444068909,5.277106761932373,7.000426292419434
agnitus,528,7063,VERB,7591,528,0.06955605322091951,True,0.9895870089530945,5.984705448150635,6.216777324676514
utor,3547,3748,VERB,7295,3547,0.486223440712817,True,0.6463625431060791,7.635331153869629,9.23702335357666
video,680,6505,VERB,7185,680,0.09464161447459986,True,0.7907354831695557,9.57912540435791,9.57093334197998
regnum,6226,493,NOUN,6719,493,0.07337401399017711,True,0.8116464614868164,10.066109657287598,9.535358428955078
actus,1336,5204,VERB,6540,1336,0.20428134556574923,True,0.83540278673172,9.401251792907715,11.195613861083984
